Kind;Name;CountInput;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountOutput;CountPath;CountPathLog;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setBPM(int);3;7;2;4;7;2;0;5;2;3;2;2;2;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setChapterTOC(ArrayList<ID3v2ChapterTOCFrameData>);2;14;2;9;4;4;1;10;3;7;4;4;4;1;1;0;3;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setChapters(ArrayList<ID3v2ChapterFrameData>);2;14;2;9;4;4;1;10;3;7;4;4;4;1;1;0;3;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setComment(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setCommercialUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setCompilation(boolean);3;5;2;3;6;1;0;4;2;2;2;2;2;1;0;0;0;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setComposer(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setCopyright(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setCopyrightUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setDate(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setEncoder(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setFooter(boolean);2;6;1;3;2;2;0;4;1;3;2;2;2;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setGenre(int);5;10;4;7;8;2;0;7;4;3;3;3;3;1;1;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setGenreDescription(String);1;7;2;4;2;2;0;5;2;3;2;2;2;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setGrouping(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setItunesComment(String);4;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setKey(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setLyrics(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setOriginalArtist(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setPadding(boolean);2;6;1;3;2;2;0;4;1;3;2;2;2;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setPartOfSet(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setPaymentUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setPublisher(String);3;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setPublisherUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setRadiostationUrl(String);2;7;2;4;7;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setTitle(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setTrack(String);2;7;2;4;8;2;0;5;2;3;2;2;3;1;0;0;1;0
Public Method;com.mpatric.mp3agic.AbstractID3v2Tag.setUnsynchronisation(boolean);2;6;1;3;2;2;0;4;1;3;2;2;2;1;0;0;1;0
